Roll,Pitch,Yaw,mSpeed,Time
1.2912075519561768,-1.5350630283355713,-1.8452991247177124,0.040947343796013343,1431194762.3936739
1.1283283233642578,-1.5322599411010742,-1.6836817264556885,0.044159445158886965,1431194762.4055929
0.95214968919754028,-1.5278006792068481,-1.5097837448120117,0.049269382884540108,1431194762.4186549
0.77513182163238525,-1.5203524827957153,-1.3351832628250122,0.057804387271388293,1431194762.4306901
0.6206091046333313,-1.5101840496063232,-1.1829714775085449,0.069456553391646594,1431194762.4431379
0.55073702335357666,-1.5037343502044678,-1.1158064603805542,0.076847364488733944,1431194762.449769
0.44813913106918335,-1.4877294301986694,-1.0131009817123413,0.095187651844268834,1431194762.46189
0.37792465090751648,-1.4710798263549805,-0.94270569086074829,0.11426669246043218,1431194762.474087
0.32220199704170227,-1.4538569450378418,-0.88713473081588745,0.13400266067096736,1431194762.4865601
0.29236230254173279,-1.4367104768753052,-0.8537144660949707,0.15365106585634322,1431194762.498306
0.27131757140159607,-1.4216711521148682,-0.82889622449874878,0.17088486256633587,1431194762.510639
0.25140100717544556,-1.4105920791625977,-0.80772972106933594,0.18358054498798879,1431194762.5224421
0.242082878947258,-1.4054024219512939,-0.79784595966339111,0.18952745409453542,1431194762.5292449
0.23952837288379669,-1.3992648124694824,-0.79415607452392578,0.19656063648668096,1431194762.540699
0.23810219764709473,-1.3938150405883789,-0.79100537300109863,0.20280561504860714,1431194762.552676
0.23607651889324188,-1.3901658058166504,-0.78878128528594971,0.2069873300660558,1431194762.5648041
0.23473130166530609,-1.3873748779296875,-0.78618162870407104,0.21018549784302251,1431194762.5766859
0.23291100561618805,-1.3845124244689941,-0.78396755456924438,0.21346562789002946,1431194762.5887699
0.223204106092453,-1.3795310258865356,-0.77399945259094238,0.21917389018697578,1431194762.6013319
0.21628329157829285,-1.375557541847229,-0.76813626289367676,0.22372716749527313,1431194762.6131589
0.21174931526184082,-1.3739892244338989,-0.764076828956604,0.22552432686968701,1431194762.619972
0.20844703912734985,-1.3719062805175781,-0.76159465312957764,0.22791120477703941,1431194762.631741
0.20362049341201782,-1.369009256362915,-0.75715267658233643,0.23123094992123241,1431194762.644455
0.20301322638988495,-1.3679748773574829,-0.75820428133010864,0.23241626094979664,1431194762.6572411
0.20293855667114258,-1.3674211502075195,-0.75984334945678711,0.23305078552369082,1431194762.6691999
0.19924706220626831,-1.3656357526779175,-0.75759708881378174,0.23509670038767638,1431194762.6813581
0.19603805243968964,-1.3649429082870483,-0.7559780478477478,0.2358906415767987,1431194762.688334
0.19452090561389923,-1.3641233444213867,-0.75501596927642822,0.23682979258767545,1431194762.7004631
0.19238707423210144,-1.3628067970275879,-0.75422972440719604,0.2383384447715477,1431194762.71258
0.19021056592464447,-1.3614288568496704,-0.75343155860900879,0.23991744790387146,1431194762.725435
0.19128437340259552,-1.360385537147522,-0.75379568338394165,0.24111300421619034,1431194762.737381
0.19222819805145264,-1.3589863777160645,-0.75500082969665527,0.24271632282195924,1431194762.7494221
0.19513270258903503,-1.3571240901947021,-0.75640791654586792,0.24485034712623788,1431194762.756989
0.19883538782596588,-1.3564101457595825,-0.75892364978790283,0.24566846718502205,1431194762.769227
0.20240089297294617,-1.3564939498901367,-0.76181596517562866,0.24557243472529167,1431194762.7815289
0.20510675013065338,-1.3566113710403442,-0.76354056596755981,0.24543787999864236,1431194762.793551
0.2072502076625824,-1.3590924739837646,-0.76528072357177734,0.24259474545473295,1431194762.8055351
0.20824196934700012,-1.3606282472610474,-0.76524174213409424,0.24083487891318753,1431194762.8125081
0.20852702856063843,-1.3641815185546875,-0.7650524377822876,0.23676312994137619,1431194762.8254499
0.2126544862985611,-1.3697535991668701,-0.76818645000457764,0.23037799589768126,1431194762.8372979
0.21650749444961548,-1.3753782510757446,-0.77159196138381958,0.22393261958550709,1431194762.849766
0.21939556300640106,-1.3808465003967285,-0.77352452278137207,0.21766646743715398,1431194762.8620739
0.22184465825557709,-1.3849254846572876,-0.77517181634902954,0.21299229578054735,1431194762.869328
0.2317965030670166,-1.392156720161438,-0.78384333848953247,0.20470591027948815,1431194762.8813109
0.24082916975021362,-1.3982394933700562,-0.7910040020942688,0.19773556562770664,1431194762.8925109
0.25102818012237549,-1.405669093132019,-0.79909521341323853,0.18922187143106925,1431194762.903861
0.26067838072776794,-1.4120050668716431,-0.80731886625289917,0.18196138034334552,1431194762.914885
0.26865857839584351,-1.4175122976303101,-0.81361037492752075,0.17565055875782065,1431194762.9271729
0.27557888627052307,-1.4236971139907837,-0.81911206245422363,0.16856328126744841,1431194762.9394951
0.28231167793273926,-1.4296177625656128,-0.82445192337036133,0.16177871776109157,1431194762.951674
0.28829479217529297,-1.4347232580184937,-0.82837176322937012,0.15592825092562548,1431194762.9643669
0.29045173525810242,-1.4376568794250488,-0.82922405004501343,0.15256656841992849,1431194762.9716401
0.29519978165626526,-1.4456508159637451,-0.83443677425384521,0.14340619191267423,1431194762.9839351
0.30667904019355774,-1.4539878368377686,-0.84645181894302368,0.13385266971679385,1431194762.9973609
0.32178375124931335,-1.4614584445953369,-0.86067038774490356,0.12529198381866677,1431194763.0088639
